HGNC ID	Approved Symbol	Approved Name	Status	Previous Symbols	Synonyms	Chromosome	Accession Numbers	RefSeq IDs	Entrez Gene ID(supplied by NCBI)
HGNC:36992	RPS26P14	ribosomal protein S26 pseudogene 14	Approved			1p32.3		NG_010283	100270902
HGNC:35680	RPS26P15	ribosomal protein S26 pseudogene 15	Approved			1p32.2		NG_010340	644928
HGNC:35557	RPS26P16	ribosomal protein S26 pseudogene 16	Approved			1q25.2		NG_009599	730177
HGNC:36681	RPS26P17	ribosomal protein S26 pseudogene 17	Approved			1q41		NG_011316	391165
HGNC:35782	RPS26P18	ribosomal protein S26 pseudogene 18	Approved			2p24		NG_009977	100271108
HGNC:36377	RPS26P19	ribosomal protein S26 pseudogene 19	Approved			2q21		NG_009992	100271110
HGNC:36485	RPS26P20	ribosomal protein S26 pseudogene 20	Approved			2q31.1		NG_010373	644166
HGNC:36469	RPS26P21	ribosomal protein S26 pseudogene 21	Approved			3q13.32		NG_009959	100271105
HGNC:36261	RPS26P22	ribosomal protein S26 pseudogene 22	Approved			3q13		NG_010008	100271112
HGNC:36332	RPS26P23	ribosomal protein S26 pseudogene 23	Approved			4q26		NG_009972	100271107
HGNC:36917	RPS26P24	ribosomal protein S26 pseudogene 24	Approved			4q12		NG_010013	100271113
HGNC:35730	RPS26P25	ribosomal protein S26 pseudogene 25	Approved			4q26		NG_010542	728937
HGNC:36029	RPS26P26	ribosomal protein S26 pseudogene 26	Approved			5q13.3		NG_009984	100271109
HGNC:35636	RPS26P27	ribosomal protein S26 pseudogene 27	Approved			5q11-q12		NG_010690	100271237
HGNC:36149	RPS26P28	ribosomal protein S26 pseudogene 28	Approved			5p15.1		NG_006027	643003
HGNC:36456	RPS26P29	ribosomal protein S26 pseudogene 29	Approved			6p24.3		NG_009788	442158
HGNC:35574	RPS26P30	ribosomal protein S26 pseudogene 30	Approved			7p21.1		NG_009999	100271111
HGNC:36614	RPS26P31	ribosomal protein S26 pseudogene 31	Approved			7q31.32		NG_009433	645979
HGNC:35753	RPS26P32	ribosomal protein S26 pseudogene 32	Approved			7p15.3		NG_004809	389472
HGNC:36227	RPS26P33	ribosomal protein S26 pseudogene 33	Approved			7q21.3-q22.1		NG_010704	100271239
HGNC:36894	RPS26P34	ribosomal protein S26 pseudogene 34	Approved			8q21.13		NG_010018	100271114
HGNC:36229	RPS26P35	ribosomal protein S26 pseudogene 35	Approved			8q24.12		NG_010179	441377
HGNC:36561	RPS26P36	ribosomal protein S26 pseudogene 36	Approved			8q24.3		NG_010708	100271240
HGNC:36875	RPS26P37	ribosomal protein S26 pseudogene 37	Approved			9q22.3		NG_010696	100271238
HGNC:36406	RPS26P38	ribosomal protein S26 pseudogene 38	Approved			10q23.2		NG_010063	100129552
HGNC:36958	RPS26P39	ribosomal protein S26 pseudogene 39	Approved			10q26.13		NG_010876	100128168
HGNC:36906	RPS26P40	ribosomal protein S26 pseudogene 40	Approved			10q22.1		NG_010929	338611
HGNC:36062	RPS26P41	ribosomal protein S26 pseudogene 41	Approved			10q22.2		NG_011073	100271567
HGNC:36243	RPS26P42	ribosomal protein S26 pseudogene 42	Approved			10q22.2		NG_011080	100271568
HGNC:36675	RPS26P43	ribosomal protein S26 pseudogene 43	Approved			11q24.1		NG_011092	100271571
HGNC:36927	RPS26P44	ribosomal protein S26 pseudogene 44	Approved			12p13.3		NG_011083	100271569
HGNC:36944	RPS26P45	ribosomal protein S26 pseudogene 45	Approved			12q15		NG_011087	100271570
HGNC:35807	RPS26P46	ribosomal protein S26 pseudogene 46	Approved			12p13.1		NG_011095	100271572
HGNC:36368	RPS26P47	ribosomal protein S26 pseudogene 47	Approved			13q32.3		NG_011410	400156
HGNC:35519	RPS26P48	ribosomal protein S26 pseudogene 48	Approved			14q24.3		NG_011106	100271574
HGNC:35514	RPS26P49	ribosomal protein S26 pseudogene 49	Approved			14q32.33		NG_011113	100271575
HGNC:35615	RPS26P50	ribosomal protein S26 pseudogene 50	Approved			15q22.31		NG_010374	644934
HGNC:36254	RPS26P51	ribosomal protein S26 pseudogene 51	Approved			16p13.3		NG_011117	100271576
HGNC:36863	RPS26P52	ribosomal protein S26 pseudogene 52	Approved			16p13.3		NG_011121	100271577
HGNC:35582	RPS26P53	ribosomal protein S26 pseudogene 53	Approved			17p13.1		NG_011282	728823
HGNC:36868	RPS26P54	ribosomal protein S26 pseudogene 54	Approved			18q21.32		NG_010682	100131971
HGNC:36500	RPS26P55	ribosomal protein S26 pseudogene 55	Approved			19q13.11		NG_010591	100129650
HGNC:35858	RPS26P56	ribosomal protein S26 pseudogene 56	Approved			Xq25		NG_010217	100271400
HGNC:36537	RPS26P57	ribosomal protein S26 pseudogene 57	Approved			Xq25		NG_010223	100271401
HGNC:36571	RPS26P58	ribosomal protein S26 pseudogene 58	Approved			Xp22.11		NG_005780	729188
HGNC:10416	RPS27	ribosomal protein S27	Approved		MPS-1, MPS1, S27	1q21.3	U57847	NM_001030	6232
HGNC:10417	RPS27A	ribosomal protein S27a	Approved		UBCEP80, Uba80, S27A	2p16.1	AB007163		6233
HGNC:17121	RPS27AP1	ribosomal protein S27a pseudogene 1	Approved		RPS27AP	17p13.1		NG_000960	103911
HGNC:16572	RPS27AP2	ribosomal protein S27a pseudogene 2	Approved		dJ531H16.4	20p12.1	AC010083	NG_000995	140752
HGNC:16538	RPS27AP3	ribosomal protein S27a pseudogene 3	Approved	RPS27AP	bA332A4.3	20q11.23		NG_000985	140714
HGNC:19775	RPS27AP4	ribosomal protein S27a pseudogene 4	Approved			14q12		NG_002573	326323
HGNC:36867	RPS27AP5	ribosomal protein S27a pseudogene 5	Approved			1q31.2		NG_010047	100271374
HGNC:36236	RPS27AP6	ribosomal protein S27a pseudogene 6	Approved			1q21.3		NG_010216	100271144
HGNC:35735	RPS27AP7	ribosomal protein S27a pseudogene 7	Approved			2p16.3		NG_010726	728971
HGNC:36361	RPS27AP8	ribosomal protein S27a pseudogene 8	Approved			3q26.31		NG_010054	100271375
HGNC:35630	RPS27AP9	ribosomal protein S27a pseudogene 9	Approved			5q14.1		NG_010060	100271376
HGNC:36570	RPS27AP10	ribosomal protein S27a pseudogene 10	Approved			5q31.3		NG_009844	100271377
HGNC:36126	RPS27AP11	ribosomal protein S27a pseudogene 11	Approved			6q21		NG_010049	728590
HGNC:35732	RPS27AP12	ribosomal protein S27a pseudogene 12	Approved			7q36.3		NG_010744	100130446
HGNC:36667	RPS27AP13	ribosomal protein S27a pseudogene 13	Approved			8q11.23		NG_011310	100130300
HGNC:36530	RPS27AP14	ribosomal protein S27a pseudogene 14	Approved			9p24.3		NG_010076	100271378
HGNC:35817	RPS27AP15	ribosomal protein S27a pseudogene 15	Approved			9q21.13		NG_010082	100271379
HGNC:36855	RPS27AP16	ribosomal protein S27a pseudogene 16	Approved			16q21		NG_010157	643358
HGNC:36877	RPS27AP17	ribosomal protein S27a pseudogene 17	Approved			Xp22.31		NG_011207	392425
HGNC:52299	RPS27AP18	ribosomal protein S27a pseudogene 18	Approved			5q31.2			100419548
HGNC:52298	RPS27AP19	ribosomal protein S27a pseudogene 19	Approved			19p13.2			107985274
HGNC:18476	RPS27L	ribosomal protein S27 like	Approved			15q22.2	BC003667	NM_015920	51065
HGNC:23740	RPS27P1	ribosomal protein S27 pseudogene 1	Approved		bA108M11.3	10q23.32		NG_010089	414228
HGNC:31035	RPS27P2	ribosomal protein S27 pseudogene 2	Approved		HsT16324	15q11.2	AC090602	NG_009534	654390
HGNC:17445	RPS27P3	ribosomal protein S27 pseudogene 3	Approved			12p13.32	DQ052670	NG_005391	654365
HGNC:16694	RPS27P4	ribosomal protein S27 pseudogene 4	Approved			3p22.1		NG_005671	389112
HGNC:36734	RPS27P5	ribosomal protein S27 pseudogene 5	Approved			1q42.12		NG_010030	100271116
HGNC:36163	RPS27P6	ribosomal protein S27 pseudogene 6	Approved			1p13.3		NG_009590	100132488
HGNC:35622	RPS27P7	ribosomal protein S27 pseudogene 7	Approved			1q25.1		NG_011053	100131787
HGNC:36022	RPS27P8	ribosomal protein S27 pseudogene 8	Approved			1q32.1		NG_009601	653805
HGNC:36964	RPS27P9	ribosomal protein S27 pseudogene 9	Approved			1p34.3		NG_009591	100131572
HGNC:35961	RPS27P10	ribosomal protein S27 pseudogene 10	Approved			2q34		NG_009589	646233
HGNC:36014	RPS27P11	ribosomal protein S27 pseudogene 11	Approved			3p21.3-p21.2		NG_010022	100271115
HGNC:35843	RPS27P12	ribosomal protein S27 pseudogene 12	Approved			3q21.3		NG_010035	100271117
HGNC:36203	RPS27P13	ribosomal protein S27 pseudogene 13	Approved			4p15.31		NG_010105	100130070
HGNC:35923	RPS27P14	ribosomal protein S27 pseudogene 14	Approved			5q13.2		NG_011327	100129279
HGNC:35863	RPS27P15	ribosomal protein S27 pseudogene 15	Approved			6q14-q15		NG_010046	100271118
HGNC:36560	RPS27P16	ribosomal protein S27 pseudogene 16	Approved			7p14.3		NG_010053	100271119
HGNC:36291	RPS27P17	ribosomal protein S27 pseudogene 17	Approved			7q21.3		NG_005350	392748
HGNC:36296	RPS27P18	ribosomal protein S27 pseudogene 18	Approved			10q26.13		NG_010087	100271380
HGNC:36094	RPS27P19	ribosomal protein S27 pseudogene 19	Approved			11q23.3		NG_010583	100129905
HGNC:36333	RPS27P20	ribosomal protein S27 pseudogene 20	Approved			11q24.3		NG_011143	100271581
HGNC:35826	RPS27P21	ribosomal protein S27 pseudogene 21	Approved			12q12		NG_010348	100131905
HGNC:36090	RPS27P22	ribosomal protein S27 pseudogene 22	Approved			12p12.1		NG_010471	100131418
HGNC:35716	RPS27P23	ribosomal protein S27 pseudogene 23	Approved			12q23.2		NG_011114	100130775
HGNC:37005	RPS27P24	ribosomal protein S27 pseudogene 24	Approved			12q14.2		NG_010194	100133668
HGNC:36020	RPS27P25	ribosomal protein S27 pseudogene 25	Approved			12q		NG_011158	100271584
HGNC:36904	RPS27P26	ribosomal protein S27 pseudogene 26	Approved			16q22.1		NG_011154	100271583
HGNC:36043	RPS27P27	ribosomal protein S27 pseudogene 27	Approved			16q21		NG_011161	100271585
HGNC:36748	RPS27P28	ribosomal protein S27 pseudogene 28	Approved			18q12.1		NG_011166	100271586
HGNC:36516	RPS27P29	ribosomal protein S27 pseudogene 29	Approved			19p12		NG_011011	100132291
HGNC:10418	RPS28	ribosomal protein S28	Approved		S28	19p13.2	D14530	NM_001031	6234
HGNC:23561	RPS28P1	ribosomal protein S28 pseudogene 1	Approved			14q23.2	AL162832		652980
HGNC:36211	RPS28P2	ribosomal protein S28 pseudogene 2	Approved			1q41		NG_010059	100271120
HGNC:36589	RPS28P3	ribosomal protein S28 pseudogene 3	Approved			1q42.13		NG_005978	644862
HGNC:36208	RPS28P4	ribosomal protein S28 pseudogene 4	Approved			2q37.1		NG_005979	645899
HGNC:36802	RPS28P5	ribosomal protein S28 pseudogene 5	Approved			2p13.1		NG_010066	100271121
HGNC:36085	RPS28P6	ribosomal protein S28 pseudogene 6	Approved			7q11.22		NG_010692	728453
HGNC:35787	RPS28P7	ribosomal protein S28 pseudogene 7	Approved			11q14.1		NG_005980	646195
HGNC:36938	RPS28P8	ribosomal protein S28 pseudogene 8	Approved			13q14.11		NG_010096	100271381
HGNC:36193	RPS28P9	ribosomal protein S28 pseudogene 9	Approved			17p11.1		NG_010195	650788
HGNC:10419	RPS29	ribosomal protein S29	Approved		S29	14q21.3	L31610	NM_001030001	6235
HGNC:19783	RPS29P1	ribosomal protein S29 pseudogene 1	Approved			14q24.1		NG_002523	122449
HGNC:31083	RPS29P2	ribosomal protein S29 pseudogene 2	Approved		HsT23291	8p11.21		NG_009781	619452
HGNC:31363	RPS29P3	ribosomal protein S29 pseudogene 3	Approved		bcm2758	3q29	AC092933	NG_009392	642892
HGNC:35908	RPS29P4	ribosomal protein S29 pseudogene 4	Approved			1q25.1		NG_010081	100271123
HGNC:35584	RPS29P5	ribosomal protein S29 pseudogene 5	Approved			1q25.1		NG_010086	100271124
HGNC:35718	RPS29P6	ribosomal protein S29 pseudogene 6	Approved			1p34.3		NG_010290	100270903
HGNC:36594	RPS29P7	ribosomal protein S29 pseudogene 7	Approved			1p31.3		NG_010628	100128377
HGNC:36915	RPS29P8	ribosomal protein S29 pseudogene 8	Approved			2q23.1		NG_010119	100132376
HGNC:36913	RPS29P9	ribosomal protein S29 pseudogene 9	Approved			2q33.3		NG_009588	648343
HGNC:37006	RPS29P10	ribosomal protein S29 pseudogene 10	Approved			2p15		NG_011022	100132037
HGNC:36413	RPS29P11	ribosomal protein S29 pseudogene 11	Approved			4p15.2		NG_010569	100129902
HGNC:36458	RPS29P12	ribosomal protein S29 pseudogene 12	Approved			5q35.3		NG_010523	100131173
HGNC:35818	RPS29P13	ribosomal protein S29 pseudogene 13	Approved			6q22.1		NG_010075	100271122
HGNC:36471	RPS29P14	ribosomal protein S29 pseudogene 14	Approved			7p14.3		NG_010334	100129599
HGNC:35876	RPS29P15	ribosomal protein S29 pseudogene 15	Approved			7q22.1		NG_010712	100271241
HGNC:35560	RPS29P16	ribosomal protein S29 pseudogene 16	Approved			7q22.1		NG_009436	100132499
HGNC:35479	RPS29P17	ribosomal protein S29 pseudogene 17	Approved			9p13.3		NG_010514	100129379
HGNC:37004	RPS29P18	ribosomal protein S29 pseudogene 18	Approved			9q21.33		NG_011384	643284
HGNC:36118	RPS29P19	ribosomal protein S29 pseudogene 19	Approved			11q23.2		NG_010109	100271383
HGNC:36491	RPS29P20	ribosomal protein S29 pseudogene 20	Approved			11p15.4		NG_011171	100271587
HGNC:36479	RPS29P21	ribosomal protein S29 pseudogene 21	Approved			17q23.1		NG_009996	100129542
HGNC:35799	RPS29P22	ribosomal protein S29 pseudogene 22	Approved			17q11.2		NG_010116	100271384
HGNC:35779	RPS29P23	ribosomal protein S29 pseudogene 23	Approved			19p13.2		NG_011175	100271588
HGNC:35794	RPS29P24	ribosomal protein S29 pseudogene 24	Approved			19q13.2		NG_011180	100271589
HGNC:35649	RPS29P25	ribosomal protein S29 pseudogene 25	Approved			19q13.2		NG_011183	100271590
HGNC:36490	RPS29P26	ribosomal protein S29 pseudogene 26	Approved			19q13.2		NG_011188	100271591
HGNC:35836	RPS29P27	ribosomal protein S29 pseudogene 27	Approved			19q13.2		NG_011193	100271592
HGNC:36830	RPS29P28	ribosomal protein S29 pseudogene 28	Approved			Xq21.33		NG_010227	100271402
HGNC:52362	RPS29P29	ribosomal protein S29 pseudogene 29	Approved			1q21.3			109729145
HGNC:52363	RPS29P30	ribosomal protein S29 pseudogene 30	Approved			19q13.2			107987273
HGNC:52364	RPS29P31	ribosomal protein S29 pseudogene 31	Approved			22q13.1			109729124
HGNC:52365	RPS29P32	ribosomal protein S29 pseudogene 32	Approved			6q23.2			109729158
HGNC:52366	RPS29P33	ribosomal protein S29 pseudogene 33	Approved			9p22.2			107987018
HGNC:6502	RPSA	ribosomal protein SA	Approved	LAMR1	LRP, 37LRP, p40, SA	3p22.1	S37431	NM_002295	3921
HGNC:16560	RPSAP1	ribosomal protein SA pseudogene 1	Approved	LAMR1P, LAMR1P1	dJ1193N1.1	20q13.13	AL121915	NG_001045	170529
HGNC:18771	RPSAP2	ribosomal protein SA pseudogene 2	Approved	LAMR1P2	bA60E24.1	6p22.1		NG_009790	442181
HGNC:19792	RPSAP3	ribosomal protein SA pseudogene 3	Approved	LAMR1P3		14q24.3		NG_002489	158674
HGNC:20018	RPSAP4	ribosomal protein SA pseudogene 4	Approved	LAMR1P4		14q32.13		NG_002486	145259
HGNC:20139	RPSAP5	ribosomal protein SA pseudogene 5	Approved	LAMR1P5		14q32.32		NG_002507	319129
HGNC:31458	RPSAP6	ribosomal protein SA pseudogene 6	Approved	LAMR1P6	AC022026.3	10q22.2		NG_009794	414254
HGNC:31461	RPSAP7	ribosomal protein SA pseudogene 7	Approved		LAMR1P7	10p13	AC069544.9	NG_007324	654506
HGNC:31462	RPSAP8	ribosomal protein SA pseudogene 8	Approved	LAMR1P8		Xq22.1		NG_007295	643617
HGNC:31463	RPSAP9	ribosomal protein SA pseudogene 9	Approved	LAMR1P9		9q21.13		NR_026890	653162
HGNC:31460	RPSAP10	ribosomal protein SA pseudogene 10	Approved		LAMR1P10	10p12.1		NG_009741	401638
HGNC:6503	RPSAP11	ribosomal protein SA pseudogene 11	Approved	LAMRL1, LAMR1P11	LAMR, LAMRP1	3p22.3		NG_006441	645326
HGNC:6504	RPSAP12	ribosomal protein SA pseudogene 12	Approved	LAMRL2, LAMR1P12	LAMRP2	12q15		NG_010141	387867
HGNC:6505	RPSAP13	ribosomal protein SA pseudogene 13	Approved	LAMRL3, LAMR1P13	LAMRP3	14q22.3		NG_010441	3923
HGNC:6506	RPSAP14	ribosomal protein SA pseudogene 14	Approved	LAMRL4, LAMR1P14	LAMRP4	Xq13.2	L15458		3924
HGNC:31464	RPSAP15	ribosomal protein SA pseudogene 15	Approved	LAMR1P15	LAMRL5	Xq21.31	AF284768	NG_011100	220885
HGNC:35478	RPSAP16	ribosomal protein SA pseudogene 16	Approved			1q25.2		NG_010115	100270872
HGNC:35707	RPSAP17	ribosomal protein SA pseudogene 17	Approved			1q21.3		NG_010120	100270873
HGNC:36106	RPSAP18	ribosomal protein SA pseudogene 18	Approved			1q23.2		NG_010515	388707
HGNC:36508	RPSAP19	ribosomal protein SA pseudogene 19	Approved			1p21.2		NG_007325	730029
HGNC:35595	RPSAP20	ribosomal protein SA pseudogene 20	Approved			1p32.2		NG_010906	127406
HGNC:36928	RPSAP21	ribosomal protein SA pseudogene 21	Approved			1q43		NG_009605	729079
HGNC:36435	RPSAP22	ribosomal protein SA pseudogene 22	Approved			2p11.2		NG_010126	100270874
HGNC:36742	RPSAP23	ribosomal protein SA pseudogene 23	Approved			2q14.1		NG_010135	100270875
HGNC:36362	RPSAP24	ribosomal protein SA pseudogene 24	Approved			2q31.1		NG_010206	391462
HGNC:36405	RPSAP25	ribosomal protein SA pseudogene 25	Approved			2q31.1		NG_010261	129841
HGNC:36195	RPSAP26	ribosomal protein SA pseudogene 26	Approved			2p15		NG_010627	729209
HGNC:36650	RPSAP27	ribosomal protein SA pseudogene 27	Approved			2q34		NG_010650	130429
HGNC:35612	RPSAP28	ribosomal protein SA pseudogene 28	Approved			2p13.1		NG_011134	391387
HGNC:36680	RPSAP29	ribosomal protein SA pseudogene 29	Approved			3q13.13		NG_010100	389141
HGNC:35861	RPSAP30	ribosomal protein SA pseudogene 30	Approved			3q29		NG_010326	728126
HGNC:35558	RPSAP31	ribosomal protein SA pseudogene 31	Approved			3q27.1		NG_010907	391598
HGNC:50310	RPSAP32	ribosomal protein SA pseudogene 32	Approved			3p26.3			402123
HGNC:35556	RPSAP33	ribosomal protein SA pseudogene 33	Approved			3q26.2		NG_011277	647158
HGNC:36643	RPSAP34	ribosomal protein SA pseudogene 34	Approved			4q25		NG_010142	100270876
HGNC:36447	RPSAP35	ribosomal protein SA pseudogene 35	Approved			4q26		NG_010360	100270916
HGNC:35727	RPSAP36	ribosomal protein SA pseudogene 36	Approved			4q31.21		NG_010623	100128888
HGNC:35844	RPSAP37	ribosomal protein SA pseudogene 37	Approved			5q23.2		NG_010356	100270915
HGNC:35963	RPSAP38	ribosomal protein SA pseudogene 38	Approved			5p13.1		NG_010603	100130676
HGNC:37040	RPSAP39	ribosomal protein SA pseudogene 39	Approved			4q21.21		NG_010466	100131161
HGNC:36828	RPSAP40	ribosomal protein SA pseudogene 40	Approved			6q25.1		NG_010364	100270917
HGNC:36663	RPSAP41	ribosomal protein SA pseudogene 41	Approved			6q13		NG_010368	100270918
HGNC:36265	RPSAP42	ribosomal protein SA pseudogene 42	Approved			6q23.3		NG_010380	100270919
HGNC:35501	RPSAP43	ribosomal protein SA pseudogene 43	Approved			6q21		NG_010589	643954
HGNC:36891	RPSAP44	ribosomal protein SA pseudogene 44	Approved			6p12.1		NG_010638	652411
HGNC:35857	RPSAP45	ribosomal protein SA pseudogene 45	Approved			6q21		NG_011251	728562
HGNC:36082	RPSAP46	ribosomal protein SA pseudogene 46	Approved			7q22.1		NG_010431	652624
HGNC:36162	RPSAP47	ribosomal protein SA pseudogene 47	Approved			8q21.13		NG_010220	389672
HGNC:36646	RPSAP48	ribosomal protein SA pseudogene 48	Approved			8q23.2		NG_010379	392262
HGNC:35660	RPSAP49	ribosomal protein SA pseudogene 49	Approved			9q22.1		NG_010669	401537
HGNC:35896	RPSAP50	ribosomal protein SA pseudogene 50	Approved			11q22.3		NG_010040	644109
HGNC:36224	RPSAP51	ribosomal protein SA pseudogene 51	Approved			12p13.31		NG_010852	100271267
HGNC:35752	RPSAP52	ribosomal protein SA pseudogene 52	Approved			12q14.3		NG_006174	204010
HGNC:36641	RPSAP53	ribosomal protein SA pseudogene 53	Approved			13q21.32		NG_010038	400141
HGNC:36373	RPSAP54	ribosomal protein SA pseudogene 54	Approved			13q12.11		NG_011364	642641
HGNC:36921	RPSAP55	ribosomal protein SA pseudogene 55	Approved			15q21.3		NG_010133	388122
HGNC:36018	RPSAP56	ribosomal protein SA pseudogene 56	Approved			16q22.3		NG_011353	645656
HGNC:35889	RPSAP57	ribosomal protein SA pseudogene 57	Approved			18q21.2		NG_011042	390857
HGNC:36809	RPSAP58	ribosomal protein SA pseudogene 58	Approved			19p12		NR_003662	388524
HGNC:36957	RPSAP59	ribosomal protein SA pseudogene 59	Approved			Xq22.1		NG_010239	100271148
HGNC:36331	RPSAP60	ribosomal protein SA pseudogene 60	Approved			Xq28		NG_010242	100271149
HGNC:36760	RPSAP61	ribosomal protein SA pseudogene 61	Approved			Xp11.3		NG_010579	644464
HGNC:35583	RPSAP62	ribosomal protein SA pseudogene 62	Approved			Xp11.22		NG_010739	100131469
HGNC:35581	RPSAP63	ribosomal protein SA pseudogene 63	Approved			Xq26.2		NG_009640	100270755
HGNC:39642	RPSAP64	ribosomal protein SA pseudogene 64	Approved			21q22.2			100873797
HGNC:51914	RPSAP65	ribosomal protein SA pseudogene 65	Approved			1p31.3			107075109
HGNC:51916	RPSAP66	ribosomal protein SA pseudogene 66	Approved			17q23.2			107075110
HGNC:51918	RPSAP67	ribosomal protein SA pseudogene 67	Approved			17q24.2			107075111
HGNC:51920	RPSAP68	ribosomal protein SA pseudogene 68	Approved			21p11.2			100996520
HGNC:51922	RPSAP69	ribosomal protein SA pseudogene 69	Approved			3q29			101927158
HGNC:51923	RPSAP70	ribosomal protein SA pseudogene 70	Approved			4q35.1			105377595
HGNC:51924	RPSAP71	ribosomal protein SA pseudogene 71	Approved			5q35.1			107075249
HGNC:51925	RPSAP72	ribosomal protein SA pseudogene 72	Approved			6q14.1			107075112
HGNC:51926	RPSAP73	ribosomal protein SA pseudogene 73	Approved			7p22.1			107075250
HGNC:51928	RPSAP74	ribosomal protein SA pseudogene 74	Approved			8q21.3			107075113
HGNC:51929	RPSAP75	ribosomal protein SA pseudogene 75	Approved			9q21.13			107075114
HGNC:51930	RPSAP76	ribosomal protein SA pseudogene 76	Approved			9q33.3			101927006
HGNC:26809	RPTN	repetin	Approved		FLJ39117	1q21.3	AK096436	XM_371312	126638
HGNC:30287	RPTOR	regulatory associated protein of MTOR complex 1	Approved		KOG1, Mip1, KIAA1303, raptor	17q25.3		NM_020761	57521
HGNC:14173	RPUSD1	RNA pseudouridylate synthase domain containing 1	Approved	C16orf40	RLUCL, MGC19600	16p13.3	AE006465	NM_058192	113000
